game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126829	1	00:00	12:00	tor	Nikola Vucevic vs. Marc Gasol (Pascal Siakam gains possession)	0 - 0	0	0	0	0	Nikola Vucevic	Marc Gasol	vs.					Pascal Siakam	gains possession	
401126829	1	00:13	11:47	tor	Kawhi Leonard makes 9-foot two point shot	0 - 2	0	2	0	2	Kawhi Leonard		makes	shot	9		two			
401126829	1	00:29	11:31	orl	Aaron Gordon lost ball turnover (Kyle Lowry steals)	0 - 2	0	2	0	0	Aaron Gordon		turnover					Kyle Lowry	steals	
401126829	1	00:43	11:17	tor	Kyle Lowry bad pass (Aaron Gordon steals)	0 - 2	0	2	0	0	Kyle Lowry		bad pass					Aaron Gordon	steals	
401126829	1	00:52	11:08	orl	D.J. Augustin makes 13-foot two point shot	2 - 2	2	2	2	0	D.J. Augustin		makes	shot	13		two			
401126829	1	01:05	10:55	tor	Pascal Siakam makes 3-foot two point shot (Kawhi Leonard assists)	2 - 4	2	4	0	2	Pascal Siakam		makes	shot	3		two	Kawhi Leonard	assists	
401126829	1	01:16	10:44	orl	Nikola Vucevic misses 26-foot three point jumper	2 - 4	2	4	0	0	Nikola Vucevic		misses	jumper	26		three			
401126829	1	01:19	10:41	tor	Marc Gasol defensive rebound	2 - 4	2	4	0	0	Marc Gasol		defensive rebound							
401126829	1	01:23	10:37	tor	Danny Green misses 26-foot three point pullup jump shot	2 - 4	2	4	0	0	Danny Green		misses	pullup jump shot	26		three			
401126829	1	01:25	10:35	orl	Nikola Vucevic defensive rebound	2 - 4	2	4	0	0	Nikola Vucevic		defensive rebound							
401126829	1	01:30	10:30	tor	Kyle Lowry personal foul	2 - 4	2	4	0	0	Kyle Lowry		foul							
401126829	1	01:38	10:22	orl	Aaron Gordon misses 11-foot two point shot	2 - 4	2	4	0	0	Aaron Gordon		misses	shot	11		two			
401126829	1	01:41	10:19	tor	Kyle Lowry defensive rebound	2 - 4	2	4	0	0	Kyle Lowry		defensive rebound							
401126829	1	01:44	10:16	orl	D.J. Augustin personal foul	2 - 4	2	4	0	0	D.J. Augustin		foul							
401126829	1	01:50	10:10	tor	Kawhi Leonard makes 17-foot pullup jump shot	2 - 6	2	6	0	2	Kawhi Leonard		makes	pullup jump shot	17					
401126829	1	02:07	9:53	orl	Evan Fournier makes pullup jump shot (Nikola Vucevic assists)	4 - 6	4	6	2	0	Evan Fournier		makes	pullup jump shot				Nikola Vucevic	assists	
401126829	1	02:17	9:43	tor	Marc Gasol misses 27-foot three point jumper	4 - 6	4	6	0	0	Marc Gasol		misses	jumper	27		three			
401126829	1	02:20	9:40	orl	Aaron Gordon defensive rebound	4 - 6	4	6	0	0	Aaron Gordon		defensive rebound							
401126829	1	02:27	9:33	orl	D.J. Augustin misses driving floating jump shot	4 - 6	4	6	0	0	D.J. Augustin		misses	driving floating jump shot						
401126829	1	02:30	9:30	tor	Kawhi Leonard defensive rebound	4 - 6	4	6	0	0	Kawhi Leonard		defensive rebound							
401126829	1	02:33	9:27	tor	Danny Green misses 23-foot three point shot	4 - 6	4	6	0	0	Danny Green		misses	shot	23		three			
