game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126860	1	00:00	12:00	bos	Myles Turner vs. Aron Baynes (Al Horford gains possession)	0 - 0	0	0	0	0	Myles Turner	Aron Baynes	vs.					Al Horford	gains possession	
401126860	1	00:16	11:44	bos	Aron Baynes makes dunk (Jayson Tatum assists)	0 - 2	0	2	0	2	Aron Baynes		makes	dunk				Jayson Tatum	assists	
401126860	1	00:27	11:33	ind	Thaddeus Young makes alley oop dunk shot (Wesley Matthews assists)	2 - 2	2	2	2	0	Thaddeus Young		makes	alley oop dunk shot				Wesley Matthews	assists	
401126860	1	00:40	11:20	bos	Kyrie Irving makes 18-foot pullup jump shot	2 - 4	2	4	0	2	Kyrie Irving		makes	pullup jump shot	18					
401126860	1	01:02	10:58	ind	Aron Baynes blocks Bojan Bogdanovic 's 6-foot two point shot	2 - 4	2	4	0	0	Aron Baynes	Bojan Bogdanovic	blocks	shot	6		two			
401126860	1	01:04	10:56	bos	Al Horford defensive rebound	2 - 4	2	4	0	0	Al Horford		defensive rebound							
401126860	1	01:10	10:50	bos	Jayson Tatum makes 24-foot three point jumper (Kyrie Irving assists)	2 - 7	2	7	0	3	Jayson Tatum		makes	jumper	24		three	Kyrie Irving	assists	
401126860	1	01:29	10:31	ind	Darren Collison makes 16-foot pullup jump shot	4 - 7	4	7	2	0	Darren Collison		makes	pullup jump shot	16					
401126860	1	01:46	10:14	bos	Aron Baynes makes 26-foot three point jumper (Kyrie Irving assists)	4 - 10	4	10	0	3	Aron Baynes		makes	jumper	26		three	Kyrie Irving	assists	
401126860	1	02:09	9:51	ind	Myles Turner makes 26-foot three point jumper (Wesley Matthews assists)	7 - 10	7	10	3	0	Myles Turner		makes	jumper	26		three	Wesley Matthews	assists	
401126860	1	02:22	9:38	bos	Kyrie Irving makes 25-foot three pointer	7 - 13	7	13	0	3	Kyrie Irving		makes	er	25		three			
401126860	1	02:31	9:29	ind	Thaddeus Young makes 23-foot three point jumper (Wesley Matthews assists)	10 - 13	10	13	3	0	Thaddeus Young		makes	jumper	23		three	Wesley Matthews	assists	
401126860	1	02:54	9:06	bos	Jaylen Brown lost ball turnover (Bojan Bogdanovic steals)	10 - 13	10	13	0	0	Jaylen Brown		turnover					Bojan Bogdanovic	steals	
401126860	1	02:57	9:03	ind	Bojan Bogdanovic makes 2-foot dunk	12 - 13	12	13	2	0	Bojan Bogdanovic		makes	dunk	2					
401126860	1	03:12	8:48	bos	Kyrie Irving misses 27-foot three point jumper	12 - 13	12	13	0	0	Kyrie Irving		misses	jumper	27		three			
401126860	1	03:13	8:47	ind	Pacers defensive team rebound	12 - 13	12	13	0	0			defensive rebound	team						pacers
401126860	1	03:34	8:26	ind	Bojan Bogdanovic out of bounds lost ball turnover	12 - 13	12	13	0	0	Bojan Bogdanovic		turnover							
401126860	1	03:54	8:06	bos	Al Horford lost ball turnover (Thaddeus Young steals)	12 - 13	12	13	0	0	Al Horford		turnover					Thaddeus Young	steals	
401126860	1	03:55	8:05	bos	Jaylen Brown personal foul	12 - 13	12	13	0	0	Jaylen Brown		foul							
401126860	1	04:06	7:54	ind	Myles Turner misses 18-foot jumper	12 - 13	12	13	0	0	Myles Turner		misses	jumper	18					
401126860	1	04:08	7:52	bos	Jayson Tatum defensive rebound	12 - 13	12	13	0	0	Jayson Tatum		defensive rebound							
401126860	1	04:24	7:36	ind	Wesley Matthews personal foul	12 - 13	12	13	0	0	Wesley Matthews		foul							
401126860	1	04:31	7:29	bos	Kyrie Irving misses driving floating jump shot	12 - 13	12	13	0	0	Kyrie Irving		misses	driving floating jump shot						
401126860	1	04:33	7:27	ind	Thaddeus Young defensive rebound	12 - 13	12	13	0	0	Thaddeus Young		defensive rebound							
401126860	1	04:39	7:21	ind	Darren Collison makes 16-foot pullup jump shot	14 - 13	14	13	2	0	Darren Collison		makes	pullup jump shot	16					
401126860	1	04:58	7:02	bos	Jayson Tatum traveling	14 - 13	14	13	0	0	Jayson Tatum		traveling							
401126860	1	05:06	6:54	ind	Bojan Bogdanovic makes 27-foot three pointer (Darren Collison assists)	17 - 13	17	13	3	0	Bojan Bogdanovic		makes	er	27		three	Darren Collison	assists	
401126860	1	05:09	6:51	bos	Celtics Full timeout	17 - 13	17	13	0	0			full timeout							celtics
401126860	1	05:09	6:51	bos	Daniel Theis enters the game for Jayson Tatum	17 - 13	17	13	0	0	Daniel Theis	Jayson Tatum	enters the game for							
401126860	1	05:09	6:51	bos	Marcus Morris enters the game for Al Horford	17 - 13	17	13	0	0	Marcus Morris	Al Horford	enters the game for							
401126860	1	05:09	6:51	bos	Gordon Hayward enters the game for Aron Baynes	17 - 13	17	13	0	0	Gordon Hayward	Aron Baynes	enters the game for							
