game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126820	1	00:00	12:00	gs	Andrew Bogut vs. JaMychal Green (Draymond Green gains possession)	0 - 0	0	0	0	0	Andrew Bogut	JaMychal Green	vs.					Draymond Green	gains possession	
401126820	1	00:19	11:41	lac	Patrick Beverley defensive 3-seconds (technical foul)	0 - 0	0	0	0	0	Patrick Beverley		defensive 3-seconds							
401126820	1	00:19	11:41	gs	Stephen Curry makes technical free throw	1 - 0	1	0	1	0	Stephen Curry		makes	technical free throw						
401126820	1	00:24	11:36	gs	Draymond Green misses 25-foot three point jumper	1 - 0	1	0	0	0	Draymond Green		misses	jumper	25		three			
401126820	1	00:27	11:33	lac	Patrick Beverley defensive rebound	1 - 0	1	0	0	0	Patrick Beverley		defensive rebound							
401126820	1	00:32	11:28	lac	Shai Gilgeous-Alexander bad pass (Kevin Durant steals)	1 - 0	1	0	0	0	Shai Gilgeous-Alexander		bad pass					Kevin Durant	steals	
401126820	1	00:42	11:18	gs	Draymond Green bad pass (Shai Gilgeous-Alexander steals)	1 - 0	1	0	0	0	Draymond Green		bad pass					Shai Gilgeous-Alexander	steals	
401126820	1	00:46	11:14	lac	Shai Gilgeous-Alexander makes two point shot	1 - 2	1	2	0	2	Shai Gilgeous-Alexander		makes	shot			two			
401126820	1	01:05	10:55	gs	Klay Thompson makes 16-foot two point shot (Andrew Bogut assists)	3 - 2	3	2	2	0	Klay Thompson		makes	shot	16		two	Andrew Bogut	assists	
401126820	1	01:18	10:42	lac	Shai Gilgeous-Alexander makes 17-foot pullup jump shot	3 - 4	3	4	0	2	Shai Gilgeous-Alexander		makes	pullup jump shot	17					
401126820	1	01:28	10:32	gs	Andrew Bogut misses 12-foot two point shot	3 - 4	3	4	0	0	Andrew Bogut		misses	shot	12		two			
401126820	1	01:31	10:29	lac	Patrick Beverley defensive rebound	3 - 4	3	4	0	0	Patrick Beverley		defensive rebound							
401126820	1	01:37	10:23	lac	Danilo Gallinari misses driving layup	3 - 4	3	4	0	0	Danilo Gallinari		misses	driving layup						
401126820	1	01:39	10:21	gs	Kevin Durant defensive rebound	3 - 4	3	4	0	0	Kevin Durant		defensive rebound							
401126820	1	01:41	10:19	lac	Shai Gilgeous-Alexander personal take foul	3 - 4	3	4	0	0	Shai Gilgeous-Alexander		foul							
401126820	1	01:52	10:08	gs	Stephen Curry misses 25-foot three point jumper	3 - 4	3	4	0	0	Stephen Curry		misses	jumper	25		three			
401126820	1	01:54	10:06	lac	Patrick Beverley defensive rebound	3 - 4	3	4	0	0	Patrick Beverley		defensive rebound							
401126820	1	01:58	10:02	lac	Landry Shamet misses 24-foot three point jumper	3 - 4	3	4	0	0	Landry Shamet		misses	jumper	24		three			
401126820	1	02:02	9:58	gs	Kevin Durant defensive rebound	3 - 4	3	4	0	0	Kevin Durant		defensive rebound							
401126820	1	02:11	9:49	gs	Andrew Bogut makes 3-foot dunk	5 - 4	5	4	2	0	Andrew Bogut		makes	dunk	3					
401126820	1	02:30	9:30	gs	Stephen Curry personal foul	5 - 4	5	4	0	0	Stephen Curry		foul							
401126820	1	02:39	9:21	lac	Patrick Beverley misses two point shot	5 - 4	5	4	0	0	Patrick Beverley		misses	shot			two			
401126820	1	02:41	9:19	gs	Draymond Green defensive rebound	5 - 4	5	4	0	0	Draymond Green		defensive rebound							
401126820	1	02:41	9:19	lac	Landry Shamet shooting foul	5 - 4	5	4	0	0	Landry Shamet		foul							
401126820	1	02:41	9:19	gs	Draymond Green makes free throw 1 of 2	6 - 4	6	4	1	0	Draymond Green		makes	free throw		1-2				
401126820	1	02:41	9:19	gs	Draymond Green makes free throw 2 of 2	7 - 4	7	4	1	0	Draymond Green		makes	free throw		2-2				
401126820	1	02:53	9:07	lac	Shai Gilgeous-Alexander makes 26-foot three point jumper (Landry Shamet assists)	7 - 7	7	7	0	3	Shai Gilgeous-Alexander		makes	jumper	26		three	Landry Shamet	assists	
401126820	1	02:57	9:03	gs	Patrick Beverley blocks Draymond Green's dunk	7 - 7	7	7	0	0	Patrick Beverley	Draymond Green	blocks	dunk						
401126820	1	02:57	9:03	gs	Warriors offensive team rebound	7 - 7	7	7	0	0			offensive rebound	team						warriors
401126820	1	03:03	8:57	gs	Kevin Durant makes 17-foot pullup jump shot (Andrew Bogut assists)	9 - 7	9	7	2	0	Kevin Durant		makes	pullup jump shot	17			Andrew Bogut	assists	
401126820	1	03:17	8:43	lac	Danilo Gallinari misses 27-foot three point jumper	9 - 7	9	7	0	0	Danilo Gallinari		misses	jumper	27		three			
401126820	1	03:20	8:40	gs	Draymond Green defensive rebound	9 - 7	9	7	0	0	Draymond Green		defensive rebound							
401126820	1	03:27	8:33	lac	Danilo Gallinari personal foul	9 - 7	9	7	0	0	Danilo Gallinari		foul							
401126820	1	03:40	8:20	gs	Kevin Durant makes 21-foot pullup jump shot	11 - 7	11	7	2	0	Kevin Durant		makes	pullup jump shot	21					
401126820	1	03:58	8:02	lac	Danilo Gallinari misses layup	11 - 7	11	7	0	0	Danilo Gallinari		misses	layup						
401126820	1	04:00	8:00	lac	Clippers offensive team rebound	11 - 7	11	7	0	0			offensive rebound	team						clippers
401126820	1	04:05	7:55	lac	Landry Shamet misses 25-foot three point jumper	11 - 7	11	7	0	0	Landry Shamet		misses	jumper	25		three			
401126820	1	04:07	7:53	gs	Stephen Curry defensive rebound	11 - 7	11	7	0	0	Stephen Curry		defensive rebound							
401126820	1	04:13	7:47	gs	Klay Thompson makes 14-foot two point shot (Stephen Curry assists)	13 - 7	13	7	2	0	Klay Thompson		makes	shot	14		two	Stephen Curry	assists	
401126820	1	04:16	7:44	lac	Clippers Full timeout	13 - 7	13	7	0	0			full timeout							clippers
401126820	1	04:26	7:34	gs	Kevin Durant personal foul	13 - 7	13	7	0	0	Kevin Durant		foul							
401126820	1	04:36	7:24	lac	Shai Gilgeous-Alexander misses 27-foot three point jumper	13 - 7	13	7	0	0	Shai Gilgeous-Alexander		misses	jumper	27		three			
401126820	1	04:42	7:18	gs	Kevin Durant defensive rebound	13 - 7	13	7	0	0	Kevin Durant		defensive rebound							
401126820	1	04:56	7:04	gs	Kevin Durant misses 15-foot two point shot	13 - 7	13	7	0	0	Kevin Durant		misses	shot	15		two			
401126820	1	04:59	7:01	lac	Danilo Gallinari defensive rebound	13 - 7	13	7	0	0	Danilo Gallinari		defensive rebound							
401126820	1	05:09	6:51	lac	Danilo Gallinari misses 26-foot three point jumper	13 - 7	13	7	0	0	Danilo Gallinari		misses	jumper	26		three			
401126820	1	05:10	6:50	gs	Stephen Curry defensive rebound	13 - 7	13	7	0	0	Stephen Curry		defensive rebound							
401126820	1	05:16	6:44	gs	Stephen Curry misses 28-foot three point jumper	13 - 7	13	7	0	0	Stephen Curry		misses	jumper	28		three			
401126820	1	05:20	6:40	lac	Patrick Beverley defensive rebound	13 - 7	13	7	0	0	Patrick Beverley		defensive rebound							
401126820	1	05:29	6:31	lac	JaMychal Green makes 27-foot three point jumper (Patrick Beverley assists)	13 - 10	13	10	0	3	JaMychal Green		makes	jumper	27		three	Patrick Beverley	assists	
401126820	1	05:43	6:17	gs	Klay Thompson makes driving layup (Kevin Durant assists)	15 - 10	15	10	2	0	Klay Thompson		makes	driving layup				Kevin Durant	assists	
401126820	1	06:04	5:56	lac	Shai Gilgeous-Alexander makes two point shot (Patrick Beverley assists)	15 - 12	15	12	0	2	Shai Gilgeous-Alexander		makes	shot			two	Patrick Beverley	assists	
401126820	1	06:20	5:40	gs	Kevon Looney enters the game for Andrew Bogut	15 - 12	15	12	0	0	Kevon Looney	Andrew Bogut	enters the game for							
401126820	1	06:24	5:36	gs	Stephen Curry offensive charge	15 - 12	15	12	0	0	Stephen Curry		offensive charge							
401126820	1	06:24	5:36	gs	Stephen Curry turnover	15 - 12	15	12	0	0	Stephen Curry		turnover							
401126820	1	06:41	5:19	gs	Draymond Green shooting foul	15 - 12	15	12	0	0	Draymond Green		foul							
401126820	1	06:41	5:19	lac	Shai Gilgeous-Alexander makes free throw 1 of 2	15 - 13	15	13	0	1	Shai Gilgeous-Alexander		makes	free throw		1-2				
401126820	1	06:41	5:19	lac	Shai Gilgeous-Alexander makes free throw 2 of 2	15 - 14	15	14	0	1	Shai Gilgeous-Alexander		makes	free throw		2-2				
401126820	1	06:54	5:06	gs	Klay Thompson makes 7-foot two point shot (Kevon Looney assists)	17 - 14	17	14	2	0	Klay Thompson		makes	shot	7		two	Kevon Looney	assists	
401126820	1	07:16	4:44	lac	Danilo Gallinari misses layup	17 - 14	17	14	0	0	Danilo Gallinari		misses	layup						
401126820	1	07:16	4:44	lac	Clippers offensive team rebound	17 - 14	17	14	0	0			offensive rebound	team						clippers
401126820	1	07:16	4:44	gs	Kevon Looney loose ball foul	17 - 14	17	14	0	0	Kevon Looney		foul							
401126820	1	07:16	4:44	gs	Andre Iguodala enters the game for Stephen Curry	17 - 14	17	14	0	0	Andre Iguodala	Stephen Curry	enters the game for							
401126820	1	07:27	4:33	lac	Shai Gilgeous-Alexander makes 27-foot three point jumper (Danilo Gallinari assists)	17 - 17	17	17	0	3	Shai Gilgeous-Alexander		makes	jumper	27		three	Danilo Gallinari	assists	
401126820	1	07:42	4:18	gs	Klay Thompson makes 25-foot three point jumper (Draymond Green assists)	20 - 17	20	17	3	0	Klay Thompson		makes	jumper	25		three	Draymond Green	assists	
401126820	1	08:04	3:56	lac	Patrick Beverley makes 27-foot three point jumper (Shai Gilgeous-Alexander assists)	20 - 20	20	20	0	3	Patrick Beverley		makes	jumper	27		three	Shai Gilgeous-Alexander	assists	
401126820	1	08:16	3:44	gs	Warriors Full timeout	20 - 20	20	20	0	0			full timeout							warriors
401126820	1	08:16	3:44	lac	Montrezl Harrell enters the game for JaMychal Green	20 - 20	20	20	0	0	Montrezl Harrell	JaMychal Green	enters the game for							
401126820	1	08:16	3:44	lac	Lou Williams enters the game for Landry Shamet	20 - 20	20	20	0	0	Lou Williams	Landry Shamet	enters the game for							
401126820	1	08:25	3:35	gs	Andre Iguodala misses 16-foot jumper	20 - 20	20	20	0	0	Andre Iguodala		misses	jumper	16					
401126820	1	08:28	3:32	lac	Danilo Gallinari defensive rebound	20 - 20	20	20	0	0	Danilo Gallinari		defensive rebound							
401126820	1	08:33	3:27	lac	Patrick Beverley makes two point shot	20 - 22	20	22	0	2	Patrick Beverley		makes	shot			two			
401126820	1	08:45	3:15	gs	Draymond Green makes 8-foot two point shot (Kevin Durant assists)	22 - 22	22	22	2	0	Draymond Green		makes	shot	8		two	Kevin Durant	assists	
401126820	1	09:13	2:47	lac	Patrick Beverley misses 5-foot two point shot	22 - 22	22	22	0	0	Patrick Beverley		misses	shot	5		two			
401126820	1	09:16	2:44	gs	Kevon Looney defensive rebound	22 - 22	22	22	0	0	Kevon Looney		defensive rebound							
401126820	1	09:27	2:33	gs	Kevin Durant misses 19-foot two point shot	22 - 22	22	22	0	0	Kevin Durant		misses	shot	19		two			
401126820	1	09:29	2:31	gs	Andre Iguodala offensive rebound	22 - 22	22	22	0	0	Andre Iguodala		offensive rebound							
401126820	1	09:31	2:29	gs	Klay Thompson makes 30-foot three point jumper (Andre Iguodala assists)	25 - 22	25	22	3	0	Klay Thompson		makes	jumper	30		three	Andre Iguodala	assists	
