game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126863	1	00:00	12:00	bos	Aron Baynes vs. Myles Turner (Al Horford gains possession)	0 - 0	0	0	0	0	Aron Baynes	Myles Turner	vs.					Al Horford	gains possession	
401126863	1	00:11	11:49	bos	Aron Baynes misses 28-foot three point jumper	0 - 0	0	0	0	0	Aron Baynes		misses	jumper	28		three			
401126863	1	00:14	11:46	ind	Myles Turner defensive rebound	0 - 0	0	0	0	0	Myles Turner		defensive rebound							
401126863	1	00:27	11:33	bos	Al Horford shooting foul	0 - 0	0	0	0	0	Al Horford		foul							
401126863	1	00:27	11:33	ind	Myles Turner misses free throw 1 of 2	0 - 0	0	0	0	0	Myles Turner		misses	free throw		1-2				
401126863	1	00:27	11:33	ind	Pacers offensive team rebound	0 - 0	0	0	0	0			offensive rebound	team						pacers
401126863	1	00:27	11:33	ind	Myles Turner makes free throw 2 of 2	0 - 1	0	1	0	1	Myles Turner		makes	free throw		2-2				
401126863	1	00:38	11:22	bos	Aron Baynes bad pass (Thaddeus Young steals)	0 - 1	0	1	0	0	Aron Baynes		bad pass					Thaddeus Young	steals	
401126863	1	00:52	11:08	ind	Bojan Bogdanovic makes two point shot	0 - 3	0	3	0	2	Bojan Bogdanovic		makes	shot			two			
401126863	1	01:11	10:49	bos	Jayson Tatum makes 13-foot pullup jump shot	2 - 3	2	3	2	0	Jayson Tatum		makes	pullup jump shot	13					
401126863	1	01:23	10:37	ind	Thaddeus Young misses 8-foot two point shot	2 - 3	2	3	0	0	Thaddeus Young		misses	shot	8		two			
401126863	1	01:26	10:34	bos	Jaylen Brown defensive rebound	2 - 3	2	3	0	0	Jaylen Brown		defensive rebound							
401126863	1	01:34	10:26	bos	Aron Baynes makes layup (Kyrie Irving assists)	4 - 3	4	3	2	0	Aron Baynes		makes	layup				Kyrie Irving	assists	
401126863	1	01:40	10:20	ind	Darren Collison bad pass (Aron Baynes steals)	4 - 3	4	3	0	0	Darren Collison		bad pass					Aron Baynes	steals	
401126863	1	01:43	10:17	bos	Kyrie Irving makes 28-foot three pointer (Jaylen Brown assists)	7 - 3	7	3	3	0	Kyrie Irving		makes	er	28		three	Jaylen Brown	assists	
401126863	1	02:04	9:56	ind	Thaddeus Young misses 9-foot two point shot	7 - 3	7	3	0	0	Thaddeus Young		misses	shot	9		two			
401126863	1	02:06	9:54	bos	Al Horford defensive rebound	7 - 3	7	3	0	0	Al Horford		defensive rebound							
401126863	1	02:26	9:34	bos	Jayson Tatum makes 21-foot step back jumpshot	9 - 3	9	3	2	0	Jayson Tatum		makes	step back jumpshot	21					
401126863	1	02:43	9:17	ind	Darren Collison misses 15-foot pullup jump shot	9 - 3	9	3	0	0	Darren Collison		misses	pullup jump shot	15					
401126863	1	02:47	9:13	bos	Kyrie Irving defensive rebound	9 - 3	9	3	0	0	Kyrie Irving		defensive rebound							
401126863	1	02:48	9:12	ind	Darren Collison personal foul	9 - 3	9	3	0	0	Darren Collison		foul							
401126863	1	02:51	9:09	bos	Kyrie Irving misses 19-foot jumper	9 - 3	9	3	0	0	Kyrie Irving		misses	jumper	19					
401126863	1	02:53	9:07	ind	Darren Collison defensive rebound	9 - 3	9	3	0	0	Darren Collison		defensive rebound							
401126863	1	03:01	8:59	ind	Myles Turner misses 27-foot three point jumper	9 - 3	9	3	0	0	Myles Turner		misses	jumper	27		three			
401126863	1	03:06	8:54	bos	Jayson Tatum defensive rebound	9 - 3	9	3	0	0	Jayson Tatum		defensive rebound							
401126863	1	03:13	8:47	bos	Jayson Tatum bad pass (Wesley Matthews steals)	9 - 3	9	3	0	0	Jayson Tatum		bad pass					Wesley Matthews	steals	
401126863	1	03:19	8:41	ind	Wesley Matthews makes two point shot	9 - 5	9	5	0	2	Wesley Matthews		makes	shot			two			
401126863	1	03:36	8:24	bos	Jaylen Brown makes 23-foot three point jumper (Kyrie Irving assists)	12 - 5	12	5	3	0	Jaylen Brown		makes	jumper	23		three	Kyrie Irving	assists	
