game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126856	1	00:00	12:00	utah	Rudy Gobert vs. Clint Capela (Joe Ingles gains possession)	0 - 0	0	0	0	0	Rudy Gobert	Clint Capela	vs.					Joe Ingles	gains possession	
401126856	1	00:09	11:51	utah	Joe Ingles out of bounds bad pass turnover	0 - 0	0	0	0	0	Joe Ingles		turnover							
401126856	1	00:31	11:29	hou	Clint Capela makes 1-foot alley oop dunk shot (James Harden assists)	0 - 2	0	2	0	2	Clint Capela		makes	alley oop dunk shot	1			James Harden	assists	
401126856	1	00:55	11:05	utah	Donovan Mitchell lost ball turnover (Eric Gordon steals)	0 - 2	0	2	0	0	Donovan Mitchell		turnover					Eric Gordon	steals	
401126856	1	00:56	11:04	hou	Eric Gordon makes 3-foot two point shot	0 - 4	0	4	0	2	Eric Gordon		makes	shot	3		two			
401126856	1	00:56	11:04	utah	Donovan Mitchell shooting foul	0 - 4	0	4	0	0	Donovan Mitchell		foul							
401126856	1	00:56	11:04	hou	Eric Gordon makes free throw 1 of 1	0 - 5	0	5	0	1	Eric Gordon		makes	free throw		1-1				
401126856	1	01:03	10:57	hou	Chris Paul personal foul	0 - 5	0	5	0	0	Chris Paul		foul							
401126856	1	01:16	10:44	utah	Derrick Favors misses 23-foot three point jumper	0 - 5	0	5	0	0	Derrick Favors		misses	jumper	23		three			
401126856	1	01:18	10:42	utah	Ricky Rubio offensive rebound	0 - 5	0	5	0	0	Ricky Rubio		offensive rebound							
401126856	1	01:19	10:41	utah	Ricky Rubio misses 13-foot jumper	0 - 5	0	5	0	0	Ricky Rubio		misses	jumper	13					
401126856	1	01:22	10:38	hou	James Harden defensive rebound	0 - 5	0	5	0	0	James Harden		defensive rebound							
401126856	1	01:31	10:29	hou	James Harden misses 27-foot three point jumper	0 - 5	0	5	0	0	James Harden		misses	jumper	27		three			
401126856	1	01:33	10:27	utah	Rudy Gobert defensive rebound	0 - 5	0	5	0	0	Rudy Gobert		defensive rebound							
401126856	1	01:41	10:19	utah	Derrick Favors misses 23-foot three point jumper	0 - 5	0	5	0	0	Derrick Favors		misses	jumper	23		three			
401126856	1	01:43	10:17	utah	Rudy Gobert offensive rebound	0 - 5	0	5	0	0	Rudy Gobert		offensive rebound							
401126856	1	01:46	10:14	utah	Derrick Favors makes 2-foot dunk (Rudy Gobert assists)	2 - 5	2	5	2	0	Derrick Favors		makes	dunk	2			Rudy Gobert	assists	
401126856	1	01:55	10:05	utah	Joe Ingles personal foul	2 - 5	2	5	0	0	Joe Ingles		foul							
401126856	1	02:10	9:50	hou	James Harden makes 5-foot driving floating jump shot	2 - 7	2	7	0	2	James Harden		makes	driving floating jump shot	5					
401126856	1	02:23	9:37	utah	Donovan Mitchell makes pullup jump shot	4 - 7	4	7	2	0	Donovan Mitchell		makes	pullup jump shot						
401126856	1	02:31	9:29	hou	Chris Paul misses 28-foot three point pullup jump shot	4 - 7	4	7	0	0	Chris Paul		misses	pullup jump shot	28		three			
401126856	1	02:34	9:26	utah	Derrick Favors defensive rebound	4 - 7	4	7	0	0	Derrick Favors		defensive rebound							
401126856	1	02:39	9:21	utah	Donovan Mitchell misses 28-foot three point pullup jump shot	4 - 7	4	7	0	0	Donovan Mitchell		misses	pullup jump shot	28		three			
401126856	1	02:43	9:17	hou	James Harden defensive rebound	4 - 7	4	7	0	0	James Harden		defensive rebound							
