game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126816	1	00:00	12:00	lac	Ivica Zubac vs. DeMarcus Cousins (Shai Gilgeous-Alexander gains possession)	0 - 0	0	0	0	0	Ivica Zubac	DeMarcus Cousins	vs.					Shai Gilgeous-Alexander	gains possession	
401126816	1	00:13	11:47	lac	Danilo Gallinari misses 26-foot three point jumper	0 - 0	0	0	0	0	Danilo Gallinari		misses	jumper	26		three			
401126816	1	00:15	11:45	gs	DeMarcus Cousins defensive rebound	0 - 0	0	0	0	0	DeMarcus Cousins		defensive rebound							
401126816	1	00:20	11:40	gs	Kevin Durant bad pass (Shai Gilgeous-Alexander steals)	0 - 0	0	0	0	0	Kevin Durant		bad pass					Shai Gilgeous-Alexander	steals	
401126816	1	00:37	11:23	lac	Shai Gilgeous-Alexander makes dunk	2 - 0	2	0	2	0	Shai Gilgeous-Alexander		makes	dunk						
401126816	1	00:51	11:09	gs	DeMarcus Cousins misses 20-foot jumper	2 - 0	2	0	0	0	DeMarcus Cousins		misses	jumper	20					
401126816	1	00:53	11:07	lac	Ivica Zubac defensive rebound	2 - 0	2	0	0	0	Ivica Zubac		defensive rebound							
401126816	1	01:12	10:48	lac	Ivica Zubac lost ball turnover (Stephen Curry steals)	2 - 0	2	0	0	0	Ivica Zubac		turnover					Stephen Curry	steals	
401126816	1	01:24	10:36	gs	Stephen Curry makes 19-foot pullup jump shot (DeMarcus Cousins assists)	2 - 2	2	2	0	2	Stephen Curry		makes	pullup jump shot	19			DeMarcus Cousins	assists	
401126816	1	01:48	10:12	lac	Ivica Zubac makes 15-foot jumper (Danilo Gallinari assists)	4 - 2	4	2	2	0	Ivica Zubac		makes	jumper	15			Danilo Gallinari	assists	
401126816	1	01:58	10:02	gs	Stephen Curry makes 25-foot running pullup jump shot (Draymond Green assists)	4 - 5	4	5	0	3	Stephen Curry		makes	running pullup jump shot	25			Draymond Green	assists	
401126816	1	02:19	9:41	lac	Patrick Beverley makes 26-foot three pointer	7 - 5	7	5	3	0	Patrick Beverley		makes	er	26		three			
401126816	1	02:27	9:33	gs	Draymond Green bad pass (Landry Shamet steals)	7 - 5	7	5	0	0	Draymond Green		bad pass					Landry Shamet	steals	
401126816	1	02:32	9:28	lac	Landry Shamet bad pass (Draymond Green steals)	7 - 5	7	5	0	0	Landry Shamet		bad pass					Draymond Green	steals	
401126816	1	02:35	9:25	lac	Ivica Zubac shooting foul	7 - 5	7	5	0	0	Ivica Zubac		foul							
401126816	1	02:35	9:25	gs	DeMarcus Cousins makes free throw 1 of 2	7 - 6	7	6	0	1	DeMarcus Cousins		makes	free throw		1-2				
401126816	1	02:35	9:25	gs	DeMarcus Cousins makes free throw 2 of 2	7 - 7	7	7	0	1	DeMarcus Cousins		makes	free throw		2-2				
401126816	1	02:49	9:11	lac	Ivica Zubac misses 6-foot hook shot	7 - 7	7	7	0	0	Ivica Zubac		misses	hook shot	6					
401126816	1	02:50	9:10	gs	DeMarcus Cousins defensive rebound	7 - 7	7	7	0	0	DeMarcus Cousins		defensive rebound							
401126816	1	02:55	9:05	gs	Draymond Green makes dunk (Stephen Curry assists)	7 - 9	7	9	0	2	Draymond Green		makes	dunk				Stephen Curry	assists	
401126816	1	03:03	8:57	gs	Klay Thompson personal foul	7 - 9	7	9	0	0	Klay Thompson		foul							
401126816	1	03:09	8:51	lac	Landry Shamet misses 25-foot three point jumper	7 - 9	7	9	0	0	Landry Shamet		misses	jumper	25		three			
401126816	1	03:11	8:49	lac	Patrick Beverley offensive rebound	7 - 9	7	9	0	0	Patrick Beverley		offensive rebound							
401126816	1	03:16	8:44	lac	Shai Gilgeous-Alexander makes 10-foot two point shot (Patrick Beverley assists)	9 - 9	9	9	2	0	Shai Gilgeous-Alexander		makes	shot	10		two	Patrick Beverley	assists	
401126816	1	03:23	8:37	lac	Shai Gilgeous-Alexander shooting foul	9 - 9	9	9	0	0	Shai Gilgeous-Alexander		foul							
401126816	1	03:23	8:37	gs	Klay Thompson makes free throw 1 of 2	9 - 10	9	10	0	1	Klay Thompson		makes	free throw		1-2				
401126816	1	03:23	8:37	gs	Klay Thompson makes free throw 2 of 2	9 - 11	9	11	0	1	Klay Thompson		makes	free throw		2-2				
401126816	1	03:42	8:18	lac	Landry Shamet makes 25-foot three pointer (Danilo Gallinari assists)	12 - 11	12	11	3	0	Landry Shamet		makes	er	25		three	Danilo Gallinari	assists	
401126816	1	03:51	8:09	gs	Warriors Full timeout	12 - 11	12	11	0	0			full timeout							warriors
401126816	1	03:51	8:09	gs	Andrew Bogut enters the game for DeMarcus Cousins	12 - 11	12	11	0	0	Andrew Bogut	DeMarcus Cousins	enters the game for							
401126816	1	04:09	7:51	gs	Draymond Green misses 27-foot three point jumper	12 - 11	12	11	0	0	Draymond Green		misses	jumper	27		three			
401126816	1	04:11	7:49	lac	Landry Shamet defensive rebound	12 - 11	12	11	0	0	Landry Shamet		defensive rebound							
401126816	1	04:31	7:29	lac	Patrick Beverley misses 8-foot two point shot	12 - 11	12	11	0	0	Patrick Beverley		misses	shot	8		two			
401126816	1	04:32	7:28	gs	Andrew Bogut defensive rebound	12 - 11	12	11	0	0	Andrew Bogut		defensive rebound							
401126816	1	04:42	7:18	lac	Landry Shamet shooting foul	12 - 11	12	11	0	0	Landry Shamet		foul							
401126816	1	04:42	7:18	gs	Stephen Curry makes free throw 1 of 2	12 - 12	12	12	0	1	Stephen Curry		makes	free throw		1-2				
401126816	1	04:42	7:18	gs	Stephen Curry makes free throw 2 of 2	12 - 13	12	13	0	1	Stephen Curry		makes	free throw		2-2				
401126816	1	05:00	7:00	lac	Danilo Gallinari misses 20-foot jumper	12 - 13	12	13	0	0	Danilo Gallinari		misses	jumper	20					
401126816	1	05:01	6:59	gs	Draymond Green defensive rebound	12 - 13	12	13	0	0	Draymond Green		defensive rebound							
401126816	1	05:05	6:55	gs	Draymond Green makes layup	12 - 15	12	15	0	2	Draymond Green		makes	layup						
401126816	1	05:13	6:47	lac	Patrick Beverley misses 25-foot three point jumper	12 - 15	12	15	0	0	Patrick Beverley		misses	jumper	25		three			
401126816	1	05:15	6:45	gs	Klay Thompson defensive rebound	12 - 15	12	15	0	0	Klay Thompson		defensive rebound							
401126816	1	05:24	6:36	gs	Klay Thompson misses 28-foot three point jumper	12 - 15	12	15	0	0	Klay Thompson		misses	jumper	28		three			
401126816	1	05:26	6:34	lac	Ivica Zubac defensive rebound	12 - 15	12	15	0	0	Ivica Zubac		defensive rebound							
401126816	1	05:37	6:23	gs	Stephen Curry personal foul	12 - 15	12	15	0	0	Stephen Curry		foul							
401126816	1	05:37	6:23	lac	Montrezl Harrell enters the game for Ivica Zubac	12 - 15	12	15	0	0	Montrezl Harrell	Ivica Zubac	enters the game for							
401126816	1	05:43	6:17	lac	Danilo Gallinari lost ball turnover (Stephen Curry steals)	12 - 15	12	15	0	0	Danilo Gallinari		turnover					Stephen Curry	steals	
401126816	1	05:48	6:12	gs	Klay Thompson makes two point shot (Kevin Durant assists)	12 - 17	12	17	0	2	Klay Thompson		makes	shot			two	Kevin Durant	assists	
401126816	1	05:49	6:11	lac	Clippers Full timeout	12 - 17	12	17	0	0			full timeout							clippers
401126816	1	06:05	5:55	lac	Danilo Gallinari makes 27-foot step back jumpshot (Shai Gilgeous-Alexander assists)	15 - 17	15	17	3	0	Danilo Gallinari		makes	step back jumpshot	27			Shai Gilgeous-Alexander	assists	
401126816	1	06:21	5:39	gs	Klay Thompson misses 13-foot jumper	15 - 17	15	17	0	0	Klay Thompson		misses	jumper	13					
401126816	1	06:22	5:38	gs	Klay Thompson offensive rebound	15 - 17	15	17	0	0	Klay Thompson		offensive rebound							
401126816	1	06:26	5:34	lac	Danilo Gallinari shooting foul	15 - 17	15	17	0	0	Danilo Gallinari		foul							
401126816	1	06:26	5:34	gs	Draymond Green makes free throw 1 of 2	15 - 18	15	18	0	1	Draymond Green		makes	free throw		1-2				
401126816	1	06:26	5:34	gs	Draymond Green misses free throw 2 of 2	15 - 18	15	18	0	0	Draymond Green		misses	free throw		2-2				
401126816	1	06:27	5:33	lac	Landry Shamet defensive rebound	15 - 18	15	18	0	0	Landry Shamet		defensive rebound							
401126816	1	06:39	5:21	lac	Landry Shamet misses three point jumper	15 - 18	15	18	0	0	Landry Shamet		misses	jumper			three			
401126816	1	06:41	5:19	gs	Andrew Bogut defensive rebound	15 - 18	15	18	0	0	Andrew Bogut		defensive rebound							
401126816	1	06:45	5:15	gs	Kevin Durant makes 17-foot jumper (Draymond Green assists)	15 - 20	15	20	0	2	Kevin Durant		makes	jumper	17			Draymond Green	assists	
401126816	1	07:12	4:48	lac	Montrezl Harrell makes driving dunk	17 - 20	17	20	2	0	Montrezl Harrell		makes	driving dunk						
401126816	1	07:22	4:38	lac	Landry Shamet personal foul	17 - 20	17	20	0	0	Landry Shamet		foul							
