game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126848	1	00:00	12:00	okc	Steven Adams vs. Enes Kanter (Jerami Grant gains possession)	0 - 0	0	0	0	0	Steven Adams	Enes Kanter	vs.					Jerami Grant	gains possession	
401126848	1	00:13	11:47	okc	Steven Adams misses 5-foot two point shot	0 - 0	0	0	0	0	Steven Adams		misses	shot	5		two			
401126848	1	00:15	11:45	por	Enes Kanter defensive rebound	0 - 0	0	0	0	0	Enes Kanter		defensive rebound							
401126848	1	00:29	11:31	por	Damian Lillard bad pass (Russell Westbrook steals)	0 - 0	0	0	0	0	Damian Lillard		bad pass					Russell Westbrook	steals	
401126848	1	00:33	11:27	okc	Paul George makes 25-foot running pullup jump shot	3 - 0	3	0	3	0	Paul George		makes	running pullup jump shot	25					
401126848	1	00:54	11:06	por	CJ McCollum misses 25-foot step back jumpshot	3 - 0	3	0	0	0	CJ McCollum		misses	step back jumpshot	25					
401126848	1	00:56	11:04	okc	Paul George defensive rebound	3 - 0	3	0	0	0	Paul George		defensive rebound							
401126848	1	01:03	10:57	okc	Jerami Grant makes driving layup	5 - 0	5	0	2	0	Jerami Grant		makes	driving layup						
401126848	1	01:16	10:44	por	Damian Lillard misses driving floating jump shot	5 - 0	5	0	0	0	Damian Lillard		misses	driving floating jump shot						
401126848	1	01:19	10:41	okc	Terrance Ferguson defensive rebound	5 - 0	5	0	0	0	Terrance Ferguson		defensive rebound							
401126848	1	01:29	10:31	okc	Steven Adams misses 2-foot two point shot	5 - 0	5	0	0	0	Steven Adams		misses	shot	2		two			
401126848	1	01:30	10:30	por	Al-Farouq Aminu defensive rebound	5 - 0	5	0	0	0	Al-Farouq Aminu		defensive rebound							
401126848	1	01:34	10:26	por	Maurice Harkless makes two point shot (Al-Farouq Aminu assists)	5 - 2	5	2	0	2	Maurice Harkless		makes	shot			two	Al-Farouq Aminu	assists	
401126848	1	01:47	10:13	okc	Russell Westbrook offensive foul	5 - 2	5	2	0	0	Russell Westbrook		foul							
401126848	1	01:47	10:13	okc	Russell Westbrook turnover	5 - 2	5	2	0	0	Russell Westbrook		turnover							
401126848	1	02:07	9:53	por	Al-Farouq Aminu makes 2-foot driving dunk (Maurice Harkless assists)	5 - 4	5	4	0	2	Al-Farouq Aminu		makes	driving dunk	2			Maurice Harkless	assists	
401126848	1	02:19	9:41	okc	Paul George makes 16-foot step back jumpshot	7 - 4	7	4	2	0	Paul George		makes	step back jumpshot	16					
401126848	1	02:28	9:32	por	CJ McCollum misses 21-foot step back jumpshot	7 - 4	7	4	0	0	CJ McCollum		misses	step back jumpshot	21					
401126848	1	02:31	9:29	okc	Russell Westbrook defensive rebound	7 - 4	7	4	0	0	Russell Westbrook		defensive rebound							
401126848	1	02:39	9:21	okc	Paul George makes 16-foot jumper	9 - 4	9	4	2	0	Paul George		makes	jumper	16					
401126848	1	03:02	8:58	por	Steven Adams blocks Enes Kanter 's 2-foot two point shot	9 - 4	9	4	0	0	Steven Adams	Enes Kanter	blocks	shot	2		two			
401126848	1	03:03	8:57	okc	Paul George defensive rebound	9 - 4	9	4	0	0	Paul George		defensive rebound							
401126848	1	03:12	8:48	okc	Jerami Grant makes 27-foot three point jumper (Terrance Ferguson assists)	12 - 4	12	4	3	0	Jerami Grant		makes	jumper	27		three	Terrance Ferguson	assists	
401126848	1	03:26	8:34	okc	Steven Adams shooting foul	12 - 4	12	4	0	0	Steven Adams		foul							
401126848	1	03:26	8:34	por	Damian Lillard makes free throw 1 of 2	12 - 5	12	5	0	1	Damian Lillard		makes	free throw		1-2				
401126848	1	03:26	8:34	por	Damian Lillard makes free throw 2 of 2	12 - 6	12	6	0	1	Damian Lillard		makes	free throw		2-2				
401126848	1	03:41	8:19	okc	Russell Westbrook misses 14-foot pullup jump shot	12 - 6	12	6	0	0	Russell Westbrook		misses	pullup jump shot	14					
401126848	1	03:43	8:17	por	Al-Farouq Aminu defensive rebound	12 - 6	12	6	0	0	Al-Farouq Aminu		defensive rebound							
401126848	1	03:55	8:05	por	Maurice Harkless misses 23-foot three point jumper	12 - 6	12	6	0	0	Maurice Harkless		misses	jumper	23		three			
401126848	1	03:58	8:02	okc	Russell Westbrook defensive rebound	12 - 6	12	6	0	0	Russell Westbrook		defensive rebound							
401126848	1	04:00	8:00	okc	Steven Adams makes layup (Russell Westbrook assists)	14 - 6	14	6	2	0	Steven Adams		makes	layup				Russell Westbrook	assists	
401126848	1	04:00	8:00	por	CJ McCollum shooting foul	14 - 6	14	6	0	0	CJ McCollum		foul							
