game_id	quarter	q_time	q_time_remaining	team	event	score	team1_score	team2_score	team1_event_point	team2_event_point	player1	player2	action	action_what	foot_value	free_throw	point_info	player_secondary	action_secondary	team_action
401126842	1	00:00	12:00	okc	Steven Adams vs. Enes Kanter (Jerami Grant gains possession)	0 - 0	0	0	0	0	Steven Adams	Enes Kanter	vs.					Jerami Grant	gains possession	
401126842	1	00:14	11:46	okc	Steven Adams makes 5-foot two point shot (Russell Westbrook assists)	2 - 0	2	0	2	0	Steven Adams		makes	shot	5		two	Russell Westbrook	assists	
401126842	1	00:32	11:28	por	Enes Kanter misses 2-foot hook shot	2 - 0	2	0	0	0	Enes Kanter		misses	hook shot	2					
401126842	1	00:34	11:26	okc	Paul George defensive rebound	2 - 0	2	0	0	0	Paul George		defensive rebound							
401126842	1	00:38	11:22	okc	Paul George out of bounds bad pass turnover	2 - 0	2	0	0	0	Paul George		turnover							
401126842	1	00:51	11:09	por	CJ McCollum out of bounds bad pass turnover	2 - 0	2	0	0	0	CJ McCollum		turnover							
401126842	1	00:59	11:01	okc	Steven Adams offensive foul	2 - 0	2	0	0	0	Steven Adams		foul							
401126842	1	00:59	11:01	okc	Steven Adams turnover	2 - 0	2	0	0	0	Steven Adams		turnover							
401126842	1	01:15	10:45	por	Maurice Harkless misses 25-foot three point jumper	2 - 0	2	0	0	0	Maurice Harkless		misses	jumper	25		three			
401126842	1	01:17	10:43	okc	Terrance Ferguson defensive rebound	2 - 0	2	0	0	0	Terrance Ferguson		defensive rebound							
401126842	1	01:22	10:38	okc	Maurice Harkless blocks Paul George 's 25-foot three point jumper	2 - 0	2	0	0	0	Maurice Harkless	Paul George	blocks	jumper	25		three			
401126842	1	01:24	10:36	okc	Paul George offensive rebound	2 - 0	2	0	0	0	Paul George		offensive rebound							
401126842	1	01:30	10:30	okc	Jerami Grant misses 23-foot three point jumper	2 - 0	2	0	0	0	Jerami Grant		misses	jumper	23		three			
401126842	1	01:33	10:27	por	Maurice Harkless defensive rebound	2 - 0	2	0	0	0	Maurice Harkless		defensive rebound							
401126842	1	01:42	10:18	por	Damian Lillard misses 26-foot three point pullup jump shot	2 - 0	2	0	0	0	Damian Lillard		misses	pullup jump shot	26		three			
401126842	1	01:43	10:17	okc	Thunder defensive team rebound	2 - 0	2	0	0	0			defensive rebound	team						thunder
401126842	1	02:00	10:00	okc	Steven Adams makes driving layup (Paul George assists)	4 - 0	4	0	2	0	Steven Adams		makes	driving layup				Paul George	assists	
401126842	1	02:18	9:42	por	Al-Farouq Aminu makes 23-foot three point jumper (Damian Lillard assists)	4 - 3	4	3	0	3	Al-Farouq Aminu		makes	jumper	23		three	Damian Lillard	assists	
401126842	1	02:32	9:28	okc	Russell Westbrook misses driving layup	4 - 3	4	3	0	0	Russell Westbrook		misses	driving layup						
401126842	1	02:33	9:27	por	Enes Kanter defensive rebound	4 - 3	4	3	0	0	Enes Kanter		defensive rebound							
401126842	1	02:45	9:15	por	CJ McCollum makes two point shot	4 - 5	4	5	0	2	CJ McCollum		makes	shot			two			
401126842	1	02:58	9:02	okc	Paul George makes 20-foot jumper (Russell Westbrook assists)	6 - 5	6	5	2	0	Paul George		makes	jumper	20			Russell Westbrook	assists	
401126842	1	03:10	8:50	por	Damian Lillard makes two point shot	6 - 7	6	7	0	2	Damian Lillard		makes	shot			two			
401126842	1	03:15	8:45	okc	Terrance Ferguson makes alley oop dunk shot (Russell Westbrook assists)	8 - 7	8	7	2	0	Terrance Ferguson		makes	alley oop dunk shot				Russell Westbrook	assists	
401126842	1	03:27	8:33	por	Damian Lillard misses three point pullup jump shot	8 - 7	8	7	0	0	Damian Lillard		misses	pullup jump shot			three			
401126842	1	03:28	8:32	okc	Steven Adams defensive rebound	8 - 7	8	7	0	0	Steven Adams		defensive rebound							
401126842	1	03:35	8:25	por	Maurice Harkless shooting foul	8 - 7	8	7	0	0	Maurice Harkless		foul							
401126842	1	03:35	8:25	okc	Jerami Grant makes free throw 1 of 2	9 - 7	9	7	1	0	Jerami Grant		makes	free throw		1-2				
401126842	1	03:35	8:25	okc	Jerami Grant misses free throw 2 of 2	9 - 7	9	7	0	0	Jerami Grant		misses	free throw		2-2				
401126842	1	03:37	8:23	por	Maurice Harkless defensive rebound	9 - 7	9	7	0	0	Maurice Harkless		defensive rebound							
401126842	1	03:41	8:19	okc	Terrance Ferguson shooting foul	9 - 7	9	7	0	0	Terrance Ferguson		foul							
401126842	1	03:41	8:19	por	CJ McCollum makes free throw 1 of 2	9 - 8	9	8	0	1	CJ McCollum		makes	free throw		1-2				
401126842	1	03:41	8:19	por	CJ McCollum makes free throw 2 of 2	9 - 9	9	9	0	1	CJ McCollum		makes	free throw		2-2				
401126842	1	03:53	8:07	okc	Terrance Ferguson misses 23-foot three point jumper	9 - 9	9	9	0	0	Terrance Ferguson		misses	jumper	23		three			
401126842	1	03:55	8:05	por	Al-Farouq Aminu defensive rebound	9 - 9	9	9	0	0	Al-Farouq Aminu		defensive rebound							
401126842	1	03:59	8:01	por	Damian Lillard makes driving layup	9 - 11	9	11	0	2	Damian Lillard		makes	driving layup						
401126842	1	03:59	8:01	okc	Paul George shooting foul	9 - 11	9	11	0	0	Paul George		foul							
401126842	1	03:59	8:01	por	Damian Lillard misses free throw 1 of 1	9 - 11	9	11	0	0	Damian Lillard		misses	free throw		1-1				
401126842	1	04:01	7:59	okc	Russell Westbrook defensive rebound	9 - 11	9	11	0	0	Russell Westbrook		defensive rebound							
401126842	1	04:11	7:49	okc	Jerami Grant misses 22-foot three point jumper	9 - 11	9	11	0	0	Jerami Grant		misses	jumper	22		three			
401126842	1	04:13	7:47	por	Damian Lillard defensive rebound	9 - 11	9	11	0	0	Damian Lillard		defensive rebound							
401126842	1	04:23	7:37	por	CJ McCollum misses pullup jump shot	9 - 11	9	11	0	0	CJ McCollum		misses	pullup jump shot						
401126842	1	04:27	7:33	okc	Steven Adams defensive rebound	9 - 11	9	11	0	0	Steven Adams		defensive rebound							
401126842	1	04:44	7:16	okc	Paul George makes 19-foot step back jumpshot	11 - 11	11	11	2	0	Paul George		makes	step back jumpshot	19					
401126842	1	04:59	7:01	por	CJ McCollum misses 25-foot three point jumper	11 - 11	11	11	0	0	CJ McCollum		misses	jumper	25		three			
401126842	1	04:59	7:01	okc	Thunder defensive team rebound	11 - 11	11	11	0	0			defensive rebound	team						thunder
401126842	1	05:05	6:55	okc	Russell Westbrook makes 25-foot running pullup jump shot	14 - 11	14	11	3	0	Russell Westbrook		makes	running pullup jump shot	25					
401126842	1	05:29	6:31	por	Maurice Harkless makes layup (Al-Farouq Aminu assists)	14 - 13	14	13	0	2	Maurice Harkless		makes	layup				Al-Farouq Aminu	assists	
401126842	1	05:41	6:19	okc	Paul George makes driving layup	16 - 13	16	13	2	0	Paul George		makes	driving layup						
401126842	1	06:02	5:58	por	Al-Farouq Aminu misses 25-foot three point jumper	16 - 13	16	13	0	0	Al-Farouq Aminu		misses	jumper	25		three			
401126842	1	06:06	5:54	okc	Jerami Grant defensive rebound	16 - 13	16	13	0	0	Jerami Grant		defensive rebound							
401126842	1	06:11	5:49	okc	Steven Adams makes layup (Russell Westbrook assists)	18 - 13	18	13	2	0	Steven Adams		makes	layup				Russell Westbrook	assists	
401126842	1	06:11	5:49	por	Enes Kanter shooting foul	18 - 13	18	13	0	0	Enes Kanter		foul							
401126842	1	06:11	5:49	por	Trail Blazers Full timeout	18 - 13	18	13	0	0			full timeout							trail blazers
401126842	1	06:11	5:49	okc	Dennis Schroder enters the game for Paul George	18 - 13	18	13	0	0	Dennis Schroder	Paul George	enters the game for							
401126842	1	06:11	5:49	okc	Steven Adams misses free throw 1 of 1	18 - 13	18	13	0	0	Steven Adams		misses	free throw		1-1				
